Id,Title,Field_common_malay_title,Field_common_mandarin_title,Body,Field_common_malay_description,Field_common_mandarin_descriptio,Brand,Duty Free,Field_product_image,Category,Sub Category,Image,Field_new_arrival,Field_original_price,Field_old_price,Field_product_offer,Product Code,Field_best_seller,Field_promotions,Level,Field_created_date,Field_updated_date,Field_products_published,Field_promotion_title,Field_malay_promotion_title,Field_mandarin_promotion_title,Status,Created At,Updated At,Field_airport,Field_store_location,Field_product_terms_conditions,Field_malay_terms_and_conditions,Field_mandarin_terms_and_conditi
579,19Y 70CL,,,"<p>Glenmorangie 19 Years Old celebrates its Distillery's signature style, with its vibrant citrus notes and intense creamy texture. Showcasing the mastery and vision of its whisky creators, this delicate expression was carefully aged in only the finest American white oak ex- bourbon casks, before is was deemed to have reached its utmost balance of maturity and finesse. The resulting expression, so venerable, yet so vibrant, augments the solt and smooth character for which Glenmorangie renowed, with a deep complexity and surprising zestiness.</p>",,,GLENMORANGIE,Yes,,WINE & SPIRITS,Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/GLENMORANGIE%2019Y%2070CL.jpg,No,698,,,10164196,Yes,No,,,,,,,,True,2025-04-19 23:04:07,2025-07-29 14:07:34,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
578,XO 1L,,,"<p>Martell XO is instantly identifiable for its intense taste and bold, contemporary design. Blending the power of eaux-de-vie from Grande Champagne with the elegance of the rare Borderies terroir, this prestigious cognac has a bold and charismatic personality, which is reflected in the striking arch of its bottle. The taste of tradition in all its glory. With its dominant characteristic of Grande and Petite Champagne, Martell XO offers a pleasant body and structure in the mouth for great cognac lovers to enjoy.</p>",,,MARTELL,Yes,,WINE & SPIRITS,Brandy,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/MARTELL%20XO%201L.jpg,No,1705,,,10002685,Yes,No,,,,,,,,True,2025-04-19 22:04:36,2025-07-29 14:07:42,"klia1, kota kinabalu, penang, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, WINE &amp; CIGAR, DUTY FREE, DUTY FREE, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
577,CORDON BLEU EXTRA 1L,,,<p>Martell Cordon Blue Extra is an invitation to explore a new dimension of the classic that is Martell Cordon Bleu. Discover an even rounder and more luscious interpretation of the iconic blend. Martell Cordon Bleu Extra invites you to go beyond the ordinary into new cognac territory.</p>,,,MARTELL,Yes,,WINE & SPIRITS,Brandy,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/MARTELL%20CORDON%20BLEU%20EXTRA%201L.jpg,No,1549,,,10151294,Yes,No,,,,,,,,True,2025-04-19 22:04:00,2025-07-29 14:07:35,"klia1, kuching, kota kinabalu, penang, klia2","Duty Free Emporium 1, SPIRITS AND CONFECTIONERIES, LIQUOR &amp; TOBACCO, DUTY FREE, Liquor &amp; Cigarettes, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
576,MONKEY SHOULDER 1L,,,"<p>The name Monkey Shoulder lives on as an affectionate tribute to the malt-men of yore in recognition of the times they suffered for their art. Monkey Shoulder’s unique taste is the result of a careful blending of three single malt whiskies distilled in the heart of malt whisky country, Speyside. Unlike traditional blends, Monkey Shoulder only uses single malt from three Speyside distilleries, resulting in a richer blended malt of exceptional smoothness. Each batch is made by using just 27 casks carefully selected by our malt master, Brian Kinsman. Unlike traditional blends, Monkey Shoulder is made from 100% malt whiskey (not a drop of grain whiskey in there) resulting in an exceptional creation.</p>",,,MONKEY SHOULDER,Yes,,WINE & SPIRITS,Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/MONKEY%20SHOULDER%201L.jpg,No,209,,,10081130,Yes,No,,,,,,,,True,2025-04-19 21:04:47,2025-05-15 17:05:05,"klia1, kuching, penang, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, LIQUOR &amp; TOBACCO, DUTY FREE, DUTY FREE, Liquor &amp; Cigarettes",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
575,VSOP 1L,,,"<p>‘Red' is a reference to the reddish colour of aged oak. These barrels, crafted from fine-grained oak, have already been used to age eaux-de-vie and have reached the perfect stage of maturity before being selected for this cognac. Martell VSOP Aged in Red Barrels perfeclty highlights Martell's unique ageing style.</p>",,,MARTELL,Yes,,WINE & SPIRITS,Brandy,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/MARTELL%20VSOP%201L.jpg,No,418,,,10002683,Yes,No,,,,,,,,True,2025-04-19 21:04:04,2025-07-29 14:07:32,"klia1, kuching, kota kinabalu, penang, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, Duty Free, WINE &amp; CIGAR, DUTY FREE, DUTY FREE, Liquor &amp; Cigarettes, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
574,KWEICHOW MT BAIJIU 53% 50CL,,,"<p>Moutai&nbsp;is a brand of baijiu, a distilled Chinese liquor (spirit), made in the town of&nbsp;Maotai&nbsp;in China's Guizhou province. Produced by the state-owned&nbsp;Kweichow Moutai&nbsp;Company, the beverage is distilled from fermented sorghum and now comes in several different varieties.Maotai originated during the Qing Dynasty (1644–1912), when northern Chinese distillers introduced advanced techniques to local processes to create a distinctive type of baijiu.</p>",,,Kweichow Moutai,Yes,,WINE & SPIRITS,Samsu,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/KWEICHOW%20MT%20BAIJIU%2053%25%2050CL.jpg,No,1950,,,10065511,Yes,No,,,,,,,,True,2025-04-19 20:04:51,2025-05-15 17:05:44,"klia1, kota kinabalu, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, Duty Free, WINE &amp; CIGAR, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
573,MARTELL NOBLIGE 1L,,,"<p>Martell Noblige is a superbly stylish cognac whose name refers to the old French saying, 'noblesse oblige' (nobility carries obligation). The bottle's contemporary design carries strong cues of elegance and sophistication. Conveying a certain elegance and an element of indulgence, we can find ourselves in the excpetional VSOP and appreciate its caramel and creamy aromas, with a lightly caramelised note.</p>",,,MARTELL,Yes,,WINE & SPIRITS,Brandy,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/MARTELL%20NOBLIGE%201L.jpg,No,537,,,10002682,Yes,No,,,,,,,,False,2025-04-19 00:04:43,2025-07-29 14:07:55,"klia1, kuching, kota kinabalu, penang, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, WINE &amp; CIGAR, DUTY FREE, DUTY FREE, Liquor &amp; Cigarettes, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
572,DEWARS 15Y 1L,,,"<p>Founded in 1846, Dewar's pioneered a double aging process to bring extra smoothness and consistency. Aged 15 Years with a rich honeyed taste.</p>",,,DEWARS,Yes,,WINE & SPIRITS,Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/DEWARS%2015Y%201L.jpg,No,253,,,10129194,Yes,No,,,,,,,,True,2025-04-19 00:04:43,2025-05-15 18:05:07,"klia1, kuching, penang, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, Duty Free, WINE &amp; CIGAR, DUTY FREE, DUTY FREE, Liquor &amp; Cigarettes",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
571,DOM 1L,,,"<p>Bénédictine® is sublime and truly unique, making it without doubt one of the finest liqueurs available. Created in a flamboyant palais in the countryside of Normandy, Bénédictine® draws from the subtle alchemy of twenty-seven herbs and spices. It is made to a secret recipe of French Benedictine monks that is said to date back to 1510.</p>",,,Benedictine DOM,Yes,,WINE & SPIRITS,Bitter,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/BENEDICTINE%20DOM%201888%201L.jpg,No,198,,,10002302,Yes,No,,,,,,,,True,2025-04-18 23:04:10,2025-07-29 14:07:47,"klia1, penang, klia2","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, WINE &amp; CIGAR, DUTY FREE, DUTY FREE INTERNATIONAL DEPARTURE, Liquor and Tobacco - PEN Level 2 International",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
570,JW BLACK LABEL TRIPLE CASK EDITION 1L,,,"<p>A sweet and spicy Black LABEL 5 finish in casks that have contained Bourbons, followed by Caribbean pot still Rum and finally Scotch Whisky.A rich and wonderfully complex blend with layers of spice, soft ripening orchard fruit and sweet vanilla notes.Exclusive to Dufry Stores.</p>",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/JW%20BLACK%20LABEL%20TRIPLE%20CASK%20EDITION%201L.jpg,No,252,,,10190002,Yes,No,,,,,,,,True,2025-04-18 15:04:47,2025-05-15 16:05:59,"klia1, klia2, kuching, penang","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, LIQUOR &amp; TOBACCO, DUTY FREE, DUTY FREE INTERNATIONAL DEPARTURE, Liquor and Tobacco - PEN Level 2 International, Liquor &amp; Cigarettes",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
569,JW RED 1L,,,"<p>Johnnie Walker Red LABEL 5 is the world’s best-selling Blended Scotch Whisky, combining up to 35 whiskies from distilleries all over the Scottish regions. Originally developed to be enjoyed all around the globe, Johnnie Walker Red LABEL 5 epitomises the pioneering vision of the Walker family who took the blend from Scotland to the four corners of the world. Johnnie Walker Red LABEL 5 is crackling with spice and bursting with vibrant, smoky flavours. It excites the palate with the unmistakable zing of aromatic spices, cinnamon and pepper, fizzing over the center of your tongue. There’s a suggestion of fruity sweetness, like fresh apple, before the Johnnie Walker signature of a long, lingering, smoky finish. Best enjoyed over ice in a tall glass topped up with a mixer such as ginger ale. For every family member, friend, colleague or occasion, Johnnie Walker is the perfect, award-winning gift to give since 1820.</p>",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/JW%20RED%201L.jpg,No,119,,,10002599,Yes,No,,,,,,,,False,2025-04-17 11:04:30,2025-07-29 14:07:18,"klia1, klia2, penang, kuching, kota kinabalu","Duty Free Emporium 2, SPIRITS AND CONFECTIONERIES, SPIRITS AND CONFECTIONERIES, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, WINE &amp; CIGAR, DUTY FREE, DUTY FREE",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
568,JW BLACK LABEL 1L,,,"<p>The iconic blend of over 30 malt and grain whiskies from around Scotland makes Johnnie Walker Black LABEL 5 one of the world's best-selling blended Scotch whiskies. Loved by royalty, the whisky helped John Walker &amp; Sons secure a Royal Warrant, which it still holds today. Johnnie Walker Black LABEL 5 is considered to be the ""the Everest of deluxe whiskies"" and holds many awards worldwide. Full of dark fruits, sweet vanilla and signature smokiness, the blend of mature whiskies over 12 years old dances on your tongue. You can taste the rich, complex art of the blender to produce a well-rounded, big-flavour whisky. Serve on the rocks or as a long drink with a splash of ginger ale. An outstanding whisky, Johnnie Walker Black LABEL 5 can be appreciated at home when entertaining friends or family and will certainly be well-received as a gift for that special occasion.</p>",,,HENNESSY,Yes,,WINE & SPIRITS,Brandy,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-04/JW%20BLACK%20LABEL%201L.jpg,No,228,,,10002593,Yes,No,,,,,,,,False,2025-04-16 23:04:37,2025-07-29 14:07:18,"klia1, klia2, penang, kuching, kota kinabalu",Perfumes and Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
